id,year,count,bin,
1419,2012,53,5,
1419,2013,54,5,
1419,2014,16,1,
1419,2015,3,0,
1419,2017,1,0,
1419,2018,1,0,
1419,2019,1,0,
1420,1997,43,4,
1420,1998,32,3,
1420,1999,38,3,
1420,2000,35,3,
1420,2001,48,4,
1420,2002,50,5,
1420,2003,45,4,
1420,2004,41,4,
1420,2005,45,4,
1420,2006,36,3,
1420,2007,47,4,
1420,2008,47,4,
1420,2009,62,6,
1420,2010,69,6,
1420,2011,52,5,
1420,2012,53,5,
1420,2013,54,5,
1420,2014,55,5,
1420,2015,49,4,
1420,2016,45,4,
1420,2017,41,4,
1420,2018,57,5,
1420,2019,44,4,
1421,1995,8,0,
1421,1996,11,1,
1421,1997,9,0,
1421,1998,3,0,
1422,2012,9,0,
1422,2014,5,0,
1422,2015,19,1,
1422,2016,17,1,
1422,2017,5,0,
1422,2018,3,0,
1423,2006,43,4,
1423,2007,41,4,
1423,2008,38,3,
1423,2009,40,4,
1423,2010,58,5,
1423,2011,46,4,
1423,2012,58,5,
1423,2013,85,8,
1423,2014,81,8,
1423,2015,131,10,
1423,2016,95,9,
1423,2017,74,7,
1423,2018,102,10,
1423,2019,88,8,
1424,2009,26,2,
1424,2010,20,2,
1424,2011,22,2,
1424,2012,18,1,
1424,2013,16,1,
1424,2014,9,0,
1424,2016,11,1,
1424,2017,20,2,
1424,2018,24,2,
1424,2019,13,1,
1425,2001,38,3,
1425,2002,50,5,
1425,2003,44,4,
1425,2004,52,5,
1425,2005,75,7,
1425,2006,75,7,
1425,2007,90,9,
1425,2008,95,9,
1425,2009,89,8,
1425,2010,62,6,
1425,2011,90,9,
1425,2012,73,7,
1425,2013,70,7,
1425,2014,69,6,
1425,2015,70,7,
1425,2016,88,8,
1425,2017,67,6,
1425,2018,73,7,
1425,2019,58,5,
1426,2009,7,0,
1426,2010,5,0,
1426,2011,6,0,
1426,2012,15,1,
1426,2013,18,1,
1426,2014,21,2,
1426,2015,13,1,
1426,2016,23,2,
1426,2017,10,1,
1426,2018,24,2,
1426,2019,18,1,
1427,1993,11,1,
1427,1994,16,1,
1427,1995,24,2,
1427,1996,30,3,
1427,1997,45,4,
1427,1998,44,4,
1427,1999,35,3,
1427,2000,30,3,
1427,2001,16,1,
1427,2002,16,1,
1428,2002,30,3,
1428,2003,42,4,
1428,2004,37,3,
1428,2005,44,4,
1428,2006,73,7,
1428,2007,90,9,
1428,2008,126,10,
1428,2009,121,10,
1428,2010,112,10,
1428,2011,159,10,
1428,2012,102,10,
1428,2013,103,10,
1428,2014,122,10,
1428,2015,102,10,
1428,2016,97,9,
1428,2017,96,9,
1428,2018,117,10,
1428,2019,88,8,
1429,1975,14,1,
1429,1976,7,0,
1429,1977,8,0,
1429,1978,22,2,
1429,1979,26,2,
1429,1980,25,2,
1429,1981,23,2,
1429,1982,28,2,
1429,1983,30,3,
1429,1984,20,2,
1429,1985,34,3,
1429,1986,26,2,
1429,1987,35,3,
1429,1988,31,3,
1429,1989,44,4,
1429,1990,53,5,
1429,1991,40,4,
1429,1992,31,3,
1429,1993,40,4,
1429,1994,41,4,
1429,1995,34,3,
1429,1996,32,3,
1429,1997,23,2,
1429,1998,30,3,
1429,1999,30,3,
1429,2000,29,2,
1429,2001,32,3,
1429,2002,25,2,
1429,2003,45,4,
1429,2004,40,4,
1429,2005,31,3,
1429,2006,43,4,
1429,2007,56,5,
1429,2008,36,3,
1429,2009,44,4,
1429,2010,53,5,
1429,2011,67,6,
1429,2012,49,4,
1429,2013,75,7,
1429,2014,76,7,
1429,2015,126,10,
1429,2016,78,7,
1429,2017,117,10,
1429,2018,55,5,
1429,2019,96,9,
1430,1979,8,0,
1430,1980,24,2,
1430,1981,41,4,
1430,1983,31,3,
1430,1984,29,2,
1430,1985,23,2,
1430,1986,44,4,
1430,1987,37,3,
1430,1988,37,3,
1430,1989,64,6,
1430,1990,78,7,
1430,1991,80,8,
1430,1992,81,8,
1430,1993,99,9,
1430,1994,93,9,
1430,1995,92,9,
1430,1996,90,9,
1430,1997,89,8,
1430,1998,109,10,
1430,1999,110,10,
1430,2000,131,10,
1430,2001,107,10,
1430,2002,97,9,
1430,2003,81,8,
1430,2004,146,10,
1430,2005,132,10,
1430,2006,143,10,
1430,2007,160,10,
1430,2008,173,10,
1430,2009,173,10,
1430,2010,220,10,
1430,2011,184,10,
1430,2012,220,10,
1430,2013,229,10,
1430,2014,165,10,
1430,2015,183,10,
1430,2016,238,10,
1430,2017,219,10,
1430,2018,216,10,
1430,2019,153,10,
1431,2013,9,0,
1431,2014,28,2,
1431,2015,9,0,
1431,2016,6,0,
1431,2017,3,0,
1432,2016,34,3,
1432,2017,28,2,
1432,2018,54,5,
1432,2019,43,4,
1433,1996,5,0,
1433,1997,30,3,
1433,1998,22,2,
1433,1999,18,1,
1433,2000,16,1,
1433,2001,19,1,
1433,2002,19,1,
1433,2003,19,1,
1433,2004,13,1,
1433,2005,20,2,
1433,2006,19,1,
1433,2007,20,2,
1433,2008,21,2,
1433,2009,22,2,
1433,2010,25,2,
1433,2011,17,1,
1433,2012,16,1,
1433,2013,20,2,
1433,2014,19,1,
1433,2015,45,4,
1433,2016,31,3,
1433,2017,29,2,
1433,2018,20,2,
1433,2019,7,0,
1434,2014,20,2,
1434,2015,22,2,
1434,2016,22,2,
1435,2010,16,1,
1435,2011,20,2,
1435,2012,18,1,
1435,2014,8,0,
1435,2015,8,0,
1436,2010,20,2,
1436,2011,20,2,
1436,2012,27,2,
1436,2013,23,2,
1436,2014,21,2,
1436,2015,16,1,
1436,2016,16,1,
1436,2017,16,1,
1436,2018,17,1,
1436,2019,20,2,
1437,2013,27,2,
1437,2014,24,2,
1437,2015,21,2,
1437,2016,22,2,
1437,2017,22,2,
1437,2018,4,0,
1438,1992,10,1,
1438,1993,10,1,
1438,1994,11,1,
1438,1995,18,1,
1438,1996,13,1,
1438,1997,20,2,
1438,1998,32,3,
1438,1999,35,3,
1438,2000,30,3,
1438,2001,28,2,
1438,2002,20,2,
1438,2003,25,2,
1438,2004,29,2,
1438,2005,23,2,
1438,2006,20,2,
1438,2007,26,2,
1438,2008,25,2,
1438,2009,26,2,
1438,2010,25,2,
1438,2011,24,2,
1438,2012,21,2,
1438,2013,18,1,
1438,2014,25,2,
1438,2015,20,2,
1438,2016,15,1,
1438,2017,14,1,
1438,2018,14,1,
1438,2019,19,1,
1439,2001,18,1,
1439,2002,23,2,
1439,2003,17,1,
1439,2004,24,2,
1439,2005,34,3,
1439,2006,23,2,
1439,2007,25,2,
1439,2008,19,1,
1439,2009,21,2,
1439,2010,19,1,
1439,2011,20,2,
1439,2012,25,2,
1439,2013,23,2,
1439,2014,27,2,
1439,2015,24,2,
1439,2016,26,2,
1439,2017,43,4,
1439,2018,38,3,
1439,2019,37,3,
1440,2004,30,3,
1440,2005,25,2,
1440,2006,44,4,
1440,2007,33,3,
1440,2008,38,3,
1440,2009,16,1,
1440,2010,14,1,
1440,2011,33,3,
1440,2012,29,2,
1440,2013,33,3,
1440,2014,41,4,
1440,2015,28,2,
1440,2016,24,2,
1440,2017,45,4,
1440,2018,26,2,
1441,2013,26,2,
1441,2014,27,2,
1441,2015,28,2,
1441,2016,25,2,
1441,2017,24,2,
1441,2018,29,2,
1441,2019,4,0,
1442,1999,17,1,
1442,2000,150,10,
1442,2001,59,5,
1442,2002,120,10,
1442,2003,105,10,
1442,2004,91,9,
1442,2005,111,10,
1442,2006,97,9,
1442,2007,112,10,
1442,2008,120,10,
1442,2009,149,10,
1442,2010,105,10,
1442,2011,109,10,
1442,2012,139,10,
1442,2013,178,10,
1442,2014,155,10,
1442,2015,144,10,
1442,2016,135,10,
1442,2017,160,10,
1442,2018,176,10,
1442,2019,88,8,
1443,2010,35,3,
1443,2011,39,3,
1443,2012,13,1,
1443,2013,33,3,
1443,2014,27,2,
1443,2015,43,4,
1443,2016,33,3,
1443,2017,31,3,
1443,2018,42,4,
1443,2019,21,2,
1444,1989,30,3,
1444,1990,21,2,
1444,1991,14,1,
1444,1992,19,1,
1444,1993,25,2,
1444,1994,26,2,
1444,1995,31,3,
1444,1996,20,2,
1444,1997,20,2,
1444,1999,20,2,
1444,2000,14,1,
1444,2004,4,0,
1445,2001,17,1,
1445,2002,28,2,
1445,2003,36,3,
1445,2004,32,3,
1445,2005,27,2,
1445,2006,39,3,
1445,2007,37,3,
1445,2008,38,3,
1445,2009,32,3,
1445,2010,37,3,
1445,2011,42,4,
1445,2012,45,4,
1445,2013,40,4,
1445,2014,41,4,
1445,2015,37,3,
1445,2016,32,3,
1445,2017,23,2,
1446,2004,11,1,
1446,2005,38,3,
1446,2006,29,2,
1446,2007,41,4,
1446,2008,29,2,
1446,2009,38,3,
1446,2010,26,2,
1446,2011,26,2,
1446,2012,47,4,
1446,2013,56,5,
1446,2014,53,5,
1446,2015,42,4,
1446,2016,42,4,
1446,2017,26,2,
1446,2018,17,1,
1447,2011,37,3,
1447,2012,38,3,
1447,2013,39,3,
1447,2014,43,4,
1447,2015,43,4,
1447,2016,41,4,
1447,2017,42,4,
1447,2018,53,5,
1447,2019,12,1,
1448,2010,21,2,
1448,2011,20,2,
1448,2012,19,1,
1448,2013,22,2,
1448,2014,21,2,
1448,2015,19,1,
1448,2016,19,1,
1448,2017,22,2,
1448,2018,27,2,
1448,2019,13,1,
1449,2000,201,10,
1449,2001,178,10,
1449,2002,195,10,
1449,2003,163,10,
1449,2004,271,10,
1449,2005,248,10,
1449,2006,317,10,
1449,2007,276,10,
1449,2008,336,10,
1449,2009,337,10,
1449,2010,321,10,
1449,2011,430,10,
1449,2012,400,10,
1449,2013,405,10,
1449,2014,298,10,
1449,2015,296,10,
1449,2016,264,10,
1449,2017,291,10,
1449,2018,290,10,
1449,2019,267,10,
1450,1971,26,2,
1450,1972,67,6,
1450,1973,107,10,
1450,1974,135,10,
1450,1975,90,9,
1450,1976,117,10,
1450,1977,131,10,
1450,1978,139,10,
1450,1979,138,10,
1450,1980,143,10,
1450,1981,145,10,
1450,1982,175,10,
1450,1983,193,10,
1450,1984,178,10,
1450,1985,167,10,
1450,1986,163,10,
1450,1987,166,10,
1450,1988,170,10,
1450,1989,197,10,
1450,1990,254,10,
1450,1991,343,10,
1450,1992,354,10,
1450,1993,366,10,
1450,1994,378,10,
1450,1995,302,10,
1450,1996,432,10,
1450,1997,413,10,
1450,1998,399,10,
1450,1999,380,10,
1450,2000,363,10,
1450,2001,366,10,
1450,2002,526,10,
1450,2003,378,10,
1450,2004,438,10,
1450,2005,355,10,
1450,2006,350,10,
1450,2007,331,10,
1450,2008,705,10,
1450,2009,763,10,
1450,2010,449,10,
1450,2011,295,10,
1450,2012,436,10,
1450,2013,348,10,
1450,2014,255,10,
1450,2015,277,10,
1450,2016,331,10,
1450,2017,351,10,
1450,2018,368,10,
1450,2019,268,10,
1451,1996,24,2,
1451,1997,22,2,
1451,1999,29,2,
1451,2000,23,2,
1451,2001,23,2,
1451,2002,28,2,
1451,2003,28,2,
1451,2004,29,2,
1451,2005,33,3,
1451,2006,44,4,
1451,2007,52,5,
1451,2008,47,4,
1451,2009,30,3,
1451,2010,48,4,
1451,2011,49,4,
1451,2012,56,5,
1451,2013,52,5,
1451,2014,55,5,
1451,2015,50,5,
1451,2016,54,5,
1451,2017,79,7,
1451,2018,88,8,
1451,2019,56,5,
1452,2010,11,1,
1452,2011,10,1,
1452,2012,9,0,
1452,2013,8,0,
1452,2014,10,1,
1452,2015,9,0,
1452,2016,9,0,
1452,2017,8,0,
1452,2018,8,0,
1453,2008,84,8,
1453,2009,91,9,
1453,2010,73,7,
1453,2011,78,7,
1453,2012,56,5,
1453,2013,60,6,
1453,2014,52,5,
1453,2015,55,5,
1453,2016,54,5,
1453,2017,54,5,
1453,2018,52,5,
1453,2019,32,3,
1454,2000,4,0,
1454,2001,5,0,
1454,2002,3,0,
1454,2003,1,0,
1454,2004,2,0,
1454,2005,3,0,
1454,2006,2,0,
1454,2007,2,0,
1454,2008,2,0,
1454,2009,3,0,
1454,2010,11,1,
1454,2011,9,0,
1454,2012,2,0,
1454,2013,4,0,
1454,2014,1,0,
1454,2015,11,1,
1454,2016,1,0,
1454,2017,4,0,
1455,2012,12,1,
1455,2013,10,1,
1455,2014,8,0,
1455,2015,9,0,
1455,2016,11,1,
1455,2017,17,1,
1455,2018,20,2,
1455,2019,8,0,
1456,1994,12,1,
1456,1996,14,1,
1456,1997,11,1,
1456,1998,13,1,
1456,1999,15,1,
1456,2000,13,1,
1456,2001,10,1,
1456,2002,12,1,
1456,2003,12,1,
1456,2004,10,1,
1456,2005,10,1,
1456,2006,10,1,
1456,2007,9,0,
1456,2008,12,1,
1456,2009,6,0,
1456,2010,10,1,
1457,1994,28,2,
1457,1995,23,2,
1457,1996,25,2,
1457,1997,20,2,
1457,1998,18,1,
1457,1999,29,2,
1457,2000,24,2,
1457,2001,24,2,
1457,2002,22,2,
1457,2003,21,2,
1457,2004,21,2,
1457,2005,22,2,
1457,2006,21,2,
1457,2007,6,0,
1457,2008,11,1,
1457,2013,5,0,
1457,2015,4,0,
1458,2008,25,2,
1458,2009,26,2,
1458,2010,29,2,
1458,2011,31,3,
1458,2012,32,3,
1458,2013,63,6,
1458,2014,62,6,
1458,2015,27,2,
1458,2016,49,4,
1458,2017,111,10,
1458,2018,152,10,
1458,2019,117,10,
1459,1995,25,2,
1459,1996,29,2,
1459,1997,25,2,
1459,1998,21,2,
1459,1999,24,2,
1459,2001,22,2,
1459,2002,23,2,
1459,2003,21,2,
1459,2004,24,2,
1459,2005,24,2,
1459,2006,24,2,
1459,2007,27,2,
1459,2008,29,2,
1459,2009,25,2,
1459,2010,22,2,
1459,2011,38,3,
1459,2012,25,2,
1459,2013,28,2,
1459,2014,33,3,
1459,2015,30,3,
1459,2016,41,4,
1459,2017,46,4,
1459,2018,57,5,
1459,2019,29,2,
1460,1985,26,2,
1460,1986,30,3,
1460,1987,38,3,
1460,2012,2,0,
1460,2013,14,1,
1460,2014,19,1,
1460,2015,21,2,
1460,2016,25,2,
1460,2017,40,4,
1460,2018,78,7,
1460,2019,48,4,
1461,2004,9,0,
1461,2005,7,0,
1461,2006,30,3,
1461,2007,39,3,
1461,2008,20,2,
1461,2009,3,0,
1461,2010,42,4,
1461,2011,37,3,
1461,2012,25,2,
1461,2013,21,2,
1461,2014,20,2,
1461,2015,29,2,
1461,2016,25,2,
1461,2017,33,3,
1461,2018,31,3,
1461,2019,11,1,
1462,1998,15,1,
1462,1999,20,2,
1462,2000,20,2,
1462,2001,26,2,
1462,2002,20,2,
1462,2003,37,3,
1462,2004,6,0,
1462,2005,16,1,
1462,2006,21,2,
1462,2007,40,4,
1462,2008,12,1,
1462,2009,23,2,
1462,2010,22,2,
1462,2011,32,3,
1462,2012,20,2,
1462,2013,26,2,
1462,2014,27,2,
1462,2015,25,2,
1462,2016,23,2,
1462,2017,16,1,
1462,2018,20,2,
1462,2019,24,2,
1463,2007,11,1,
1463,2008,13,1,
1463,2009,8,0,
1463,2010,8,0,
1463,2011,11,1,
1463,2012,38,3,
1463,2013,40,4,
1463,2014,24,2,
1463,2015,24,2,
1463,2016,24,2,
1463,2017,24,2,
1463,2018,24,2,
1463,2019,2,0,
1464,2011,23,2,
1464,2012,19,1,
1464,2014,8,0,
1464,2016,7,0,
1465,1971,11,1,
1465,1972,15,1,
1465,1973,23,2,
1465,1975,43,4,
1465,1990,104,10,
1465,1991,83,8,
1465,1992,76,7,
1465,1993,89,8,
1465,1994,99,9,
1465,1995,80,8,
1465,1996,87,8,
1465,1997,79,7,
1465,1998,105,10,
1465,1999,69,6,
1465,2000,76,7,
1465,2001,93,9,
1465,2002,91,9,
1465,2003,116,10,
1465,2004,118,10,
1465,2005,125,10,
1465,2006,101,10,
1465,2007,105,10,
1465,2008,101,10,
1465,2009,103,10,
1465,2010,112,10,
1465,2011,176,10,
1465,2012,108,10,
1465,2013,146,10,
1465,2014,108,10,
1465,2015,138,10,
1465,2016,102,10,
1465,2017,87,8,
1465,2018,88,8,
1465,2019,102,10,
1466,1986,5,0,
1466,1988,11,1,
1466,1989,12,1,
1466,1990,6,0,
1466,1991,8,0,
1466,1992,12,1,
1466,1993,11,1,
1466,1994,14,1,
1466,1995,12,1,
1466,1996,5,0,
1466,1997,18,1,
1466,1998,20,2,
1466,1999,11,1,
1466,2000,8,0,
1466,2003,27,2,
1466,2004,15,1,
1466,2005,10,1,
1466,2006,9,0,
1466,2007,10,1,
1466,2008,5,0,
1467,2008,6,0,
1467,2009,19,1,
1467,2010,5,0,
1467,2011,24,2,
1467,2012,9,0,
1467,2013,12,1,
1467,2014,11,1,
1467,2015,5,0,
1468,2001,18,1,
1468,2002,39,3,
1468,2003,29,2,
1468,2004,40,4,
1468,2005,44,4,
1468,2006,35,3,
1468,2007,30,3,
1468,2008,34,3,
1468,2009,40,4,
1468,2010,36,3,
1468,2011,38,3,
1468,2012,38,3,
1468,2013,26,2,
1468,2014,31,3,
1468,2015,31,3,
1468,2016,29,2,
1468,2017,28,2,
1468,2018,26,2,
1468,2019,15,1,
1469,1998,5,0,
1469,1999,13,1,
1469,2000,14,1,
1469,2001,16,1,
1469,2002,17,1,
1469,2003,21,2,
1469,2004,18,1,
1469,2005,10,1,
1469,2006,9,0,
1469,2007,20,2,
1469,2008,27,2,
1469,2009,27,2,
1469,2010,24,2,
1469,2011,26,2,
1469,2014,17,1,
1469,2015,13,1,
1469,2016,33,3,
1469,2017,29,2,
1469,2018,32,3,
1469,2019,17,1,
1470,2006,47,4,
1470,2007,50,5,
1470,2008,48,4,
1470,2009,39,3,
1470,2010,48,4,
1470,2011,49,4,
1470,2012,55,5,
1470,2013,57,5,
1470,2014,55,5,
1470,2015,68,6,
1470,2016,64,6,
1470,2017,61,6,
1470,2018,69,6,
1470,2019,51,5,
1471,1993,19,1,
1471,1994,20,2,
1471,1995,17,1,
1471,1996,15,1,
1471,1997,15,1,
1471,1998,22,2,
1471,1999,19,1,
1471,2000,20,2,
1471,2001,20,2,
1471,2002,23,2,
1471,2003,22,2,
1471,2004,21,2,
1471,2005,26,2,
1471,2006,30,3,
1471,2007,35,3,
1471,2008,23,2,
1471,2009,28,2,
1471,2010,42,4,
1471,2011,43,4,
1471,2012,23,2,
1471,2013,68,6,
1471,2014,77,7,
1471,2015,60,6,
1471,2016,60,6,
1471,2017,92,9,
1471,2018,60,6,
1471,2019,82,8,
1472,2005,19,1,
1472,2006,14,1,
1472,2007,28,2,
1472,2008,34,3,
1472,2009,25,2,
1472,2010,35,3,
1472,2011,30,3,
1472,2012,20,2,
1472,2013,24,2,
1472,2014,22,2,
1472,2015,25,2,
1472,2016,22,2,
1472,2017,22,2,
1472,2018,16,1,
1472,2019,25,2,
1473,2006,22,2,
1473,2007,22,2,
1473,2008,21,2,
1473,2009,21,2,
1473,2010,22,2,
1473,2011,17,1,
1473,2012,17,1,
1473,2013,19,1,
1473,2014,17,1,
1473,2015,16,1,
1473,2016,16,1,
1473,2017,17,1,
1473,2018,20,2,
1473,2019,15,1,
1474,1984,221,10,
1474,1985,208,10,
1474,1986,208,10,
1474,1987,214,10,
1474,1988,186,10,
1474,1989,193,10,
1474,1990,293,10,
1474,1991,242,10,
1474,1992,209,10,
1474,1993,229,10,
1474,1994,392,10,
1474,1995,399,10,
1474,1996,234,10,
1474,1997,230,10,
1474,1998,224,10,
1474,1999,248,10,
1474,2000,257,10,
1474,2001,256,10,
1474,2002,262,10,
1474,2003,276,10,
1474,2004,282,10,
1474,2005,278,10,
1474,2006,299,10,
1474,2007,312,10,
1474,2008,260,10,
1474,2009,473,10,
1474,2010,401,10,
1474,2011,373,10,
1474,2012,384,10,
1474,2013,453,10,
1474,2014,353,10,
1474,2015,400,10,
1474,2016,405,10,
1474,2017,412,10,
1474,2018,484,10,
1474,2019,425,10,
1475,1995,18,1,
1475,1996,20,2,
1475,1997,18,1,
1475,1998,19,1,
1475,1999,22,2,
1476,2003,29,2,
1476,2004,29,2,
1476,2005,17,1,
1476,2006,27,2,
1476,2007,25,2,
1476,2008,27,2,
1476,2009,33,3,
1476,2010,28,2,
1476,2011,31,3,
1476,2012,39,3,
1476,2013,36,3,
1476,2014,34,3,
1476,2015,33,3,
1476,2016,39,3,
1476,2017,30,3,
1476,2018,37,3,
1476,2019,22,2,
1477,1990,54,5,
1477,1991,55,5,
1477,1992,50,5,
1477,1993,56,5,
1477,1994,51,5,
1477,1995,70,7,
1477,1996,67,6,
1477,1997,77,7,
1477,1998,75,7,
1477,1999,77,7,
1477,2000,76,7,
1477,2001,97,9,
1477,2002,103,10,
1477,2003,114,10,
1477,2004,91,9,
1477,2005,98,9,
1477,2006,83,8,
1477,2007,94,9,
1477,2008,81,8,
1477,2009,87,8,
1477,2010,65,6,
1477,2011,66,6,
1477,2012,71,7,
1478,2013,50,5,
1478,2014,54,5,
1478,2015,62,6,
1478,2016,89,8,
1478,2017,94,9,
1478,2018,88,8,
1478,2019,47,4,
1479,2006,19,1,
1479,2007,12,1,
1479,2008,11,1,
1479,2009,11,1,
1479,2010,14,1,
1479,2015,24,2,
1479,2016,16,1,
1479,2017,27,2,
1479,2018,25,2,
1479,2019,8,0,
1480,2009,583,10,
1480,2010,645,10,
1480,2011,677,10,
1480,2012,959,10,
1480,2013,968,10,
1480,2014,1271,10,
1480,2015,1661,10,
1480,2016,2202,10,
1480,2017,2961,10,
1480,2018,4501,10,
1480,2019,3629,10,
1481,2017,38,3,
1481,2018,35,3,
1481,2019,20,2,
1482,2005,18,1,
1482,2006,21,2,
1482,2007,25,2,
1482,2008,23,2,
1482,2009,20,2,
1482,2010,18,1,
1482,2011,21,2,
1482,2012,17,1,
1482,2013,17,1,
1482,2014,16,1,
1482,2015,16,1,
1482,2016,16,1,
1482,2017,20,2,
1482,2018,24,2,
1482,2019,14,1,
1483,2000,36,3,
1483,2001,9,0,
1483,2002,22,2,
1483,2003,18,1,
1483,2004,19,1,
1483,2005,27,2,
1483,2006,23,2,
1483,2007,15,1,
1483,2008,40,4,
1483,2009,18,1,
1483,2010,12,1,
1483,2011,4,0,
1483,2012,10,1,
1483,2013,12,1,
1483,2014,23,2,
1484,2007,14,1,
1484,2008,6,0,
1484,2009,59,5,
1484,2010,10,1,
1484,2011,20,2,
1484,2012,29,2,
1484,2013,30,3,
1484,2014,28,2,
1484,2015,33,3,
1484,2016,48,4,
1484,2017,69,6,
1484,2018,56,5,
1484,2019,7,0,
1485,2004,15,1,
1485,2005,8,0,
1485,2006,7,0,
1485,2007,8,0,
1485,2008,15,1,
1485,2009,12,1,
1485,2010,21,2,
1485,2011,17,1,
1485,2012,24,2,
1485,2013,22,2,
1485,2014,57,5,
1485,2015,42,4,
1485,2016,73,7,
1485,2017,70,7,
1485,2018,59,5,
1485,2019,38,3,
1486,1975,1,0,
1486,1979,1,0,
1486,1987,1,0,
1486,1988,1,0,
1486,2003,42,4,
1486,2004,146,10,
1486,2005,176,10,
1486,2006,151,10,
1486,2007,141,10,
1486,2008,125,10,
1486,2009,149,10,
1486,2010,185,10,
1486,2011,131,10,
1486,2012,260,10,
1486,2013,191,10,
1486,2014,154,10,
1486,2015,159,10,
1486,2016,155,10,
1486,2017,159,10,
1486,2018,142,10,
1486,2019,119,10,
1487,2016,1,0,
1487,2017,3,0,
1487,2018,1,0,
1488,2014,6,0,
1488,2015,21,2,
1488,2016,10,1,
1488,2017,10,1,
1488,2018,30,3,
1488,2019,10,1,
1489,1989,34,3,
1489,1990,30,3,
1489,1991,29,2,
1489,1992,29,2,
1489,1993,30,3,
1489,1994,27,2,
1489,1995,31,3,
1489,1996,27,2,
1489,1997,33,3,
1489,1998,40,4,
1489,1999,38,3,
1489,2000,38,3,
1489,2001,55,5,
1489,2002,60,6,
1489,2003,93,9,
1489,2004,105,10,
1489,2005,140,10,
1489,2006,98,9,
1489,2007,156,10,
1489,2008,172,10,
1489,2009,150,10,
1489,2010,171,10,
1489,2011,150,10,
1489,2012,171,10,
1489,2013,159,10,
1489,2014,115,10,
1489,2015,153,10,
1489,2016,105,10,
1489,2017,106,10,
1489,2018,85,8,
1489,2019,174,10,
1490,1976,7,0,
1490,1977,20,2,
1490,2003,42,4,
1490,2004,97,9,
1490,2005,93,9,
1490,2006,103,10,
1490,2007,95,9,
1490,2008,140,10,
1490,2009,317,10,
1490,2010,206,10,
1490,2011,234,10,
1490,2012,232,10,
1490,2013,288,10,
1490,2014,243,10,
1490,2015,341,10,
1490,2016,344,10,
1490,2017,453,10,
1490,2018,447,10,
1490,2019,463,10,
1491,2013,120,10,
1491,2014,211,10,
1491,2015,215,10,
1491,2016,170,10,
1491,2017,180,10,
1491,2018,203,10,
1491,2019,222,10,
1492,1997,29,2,
1492,1998,35,3,
1492,1999,33,3,
1492,2000,41,4,
1492,2001,38,3,
1492,2002,38,3,
1492,2003,39,3,
1492,2004,46,4,
1492,2005,60,6,
1492,2006,90,9,
1492,2007,76,7,
1492,2008,89,8,
1492,2009,126,10,
1492,2010,170,10,
1492,2011,109,10,
1492,2012,148,10,
1493,2003,18,1,
1493,2004,18,1,
1493,2005,20,2,
1493,2006,18,1,
1493,2007,21,2,
1493,2008,19,1,
1493,2009,18,1,
1493,2010,19,1,
1493,2011,18,1,
1493,2012,18,1,
1493,2013,16,1,
1493,2014,23,2,
1493,2015,26,2,
1493,2016,29,2,
1493,2017,32,3,
1493,2018,30,3,
1493,2019,8,0,
1494,1969,3,0,
1494,1970,3,0,
1494,1971,4,0,
1494,1972,1,0,
1494,1973,7,0,
1494,1974,11,1,
1494,1975,22,2,
1494,1976,6,0,
1494,1977,6,0,
1494,1978,24,2,
1494,1979,10,1,
1494,1980,21,2,
1494,1981,16,1,
1494,1982,14,1,
1494,1983,17,1,
1494,1984,11,1,
1494,1985,21,2,
1494,1986,19,1,
1494,1987,17,1,
1494,1988,23,2,
1494,1989,27,2,
1494,1990,25,2,
1494,1991,44,4,
1494,1992,54,5,
1494,1993,44,4,
1494,1994,38,3,
1494,1995,45,4,
1494,1996,31,3,
1494,1997,35,3,
1494,1998,28,2,
1494,1999,27,2,
1494,2000,28,2,
1494,2001,38,3,
1494,2002,30,3,
1494,2003,28,2,
1494,2004,40,4,
1494,2005,35,3,
1494,2006,49,4,
1494,2007,52,5,
1494,2008,54,5,
1494,2009,61,6,
1494,2010,66,6,
1494,2011,39,3,
1494,2012,33,3,
1494,2013,24,2,
1494,2014,26,2,
1494,2015,31,3,
1494,2016,11,1,
1494,2017,17,1,
1494,2018,11,1,
1495,2008,14,1,
1495,2009,28,2,
1495,2010,28,2,
1495,2011,29,2,
1495,2012,30,3,
1495,2013,30,3,
1495,2014,59,5,
1495,2015,90,9,
1495,2016,99,9,
1495,2017,99,9,
1495,2018,103,10,
1495,2019,104,10,
1496,1987,1,0,
1496,1992,110,10,
1496,1993,95,9,
1496,1994,89,8,
1496,1995,79,7,
1496,1996,73,7,
1496,1997,79,7,
1496,1998,81,8,
1496,1999,88,8,
1496,2000,85,8,
1496,2001,85,8,
1496,2002,80,8,
1496,2003,91,9,
1496,2004,90,9,
1496,2005,74,7,
1496,2006,100,10,
1496,2007,78,7,
1496,2008,84,8,
1496,2009,127,10,
1496,2010,90,9,
1496,2011,104,10,
1496,2012,93,9,
1496,2013,136,10,
1496,2014,95,9,
1496,2015,158,10,
1496,2016,125,10,
1496,2017,110,10,
1496,2018,172,10,
1496,2019,136,10,
1497,2012,23,2,
1497,2013,34,3,
1497,2014,26,2,
1497,2015,23,2,
1497,2016,26,2,
1497,2017,20,2,
1497,2018,13,1,
1497,2019,6,0,
1498,2000,26,2,
1498,2001,29,2,
1498,2002,27,2,
1498,2003,29,2,
1498,2004,26,2,
1498,2005,28,2,
1498,2006,26,2,
1498,2007,29,2,
1498,2008,36,3,
